____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [ kJ/mol ]
     700.000     -568.951     4839.202    -9389.215     4590.224    -3596.085     9022.901   -12009.824
     710.000     -469.763     4809.553    -9425.470     4592.374    -3456.452     8956.916   -11967.148
     720.000     -530.368     5053.079    -9621.730     4474.246    -3454.595     9121.193   -12139.825
     730.000     -460.537     4788.229    -9628.637     4539.925    -3388.942     8940.041   -12168.928
     740.000     -543.103     4849.272    -9632.579     4441.135    -3355.872     8744.152   -11899.094
     750.000     -640.832     4841.553    -9630.707     4425.936    -3364.860     8797.509   -11884.756
     760.000     -457.624     4968.471    -9511.094     4543.089    -3469.139     8997.490   -12008.539
     770.000     -434.493     4996.832    -9617.294     4410.630    -3403.687     8965.526   -12144.553
     780.000     -387.360     4772.412    -9209.628     4617.039    -3550.092     8964.980   -11947.890
     790.000     -552.310     4680.753    -9353.968     4698.567    -3532.375     8942.329   -11897.043
     800.000     -380.548     4693.152    -9598.183     4521.868    -3353.393     8785.599   -12141.607
     810.000     -344.348     4891.793    -9446.318     4596.998    -3303.762     9120.599   -12037.540
     820.000     -425.140     4819.626    -9487.334     4548.418    -3434.160     8943.878   -12072.188
     830.000     -360.730     4687.182    -9205.161     4493.932    -3558.087     8847.250   -12068.654
     840.000     -264.129     4948.339    -9428.115     4510.370    -3398.827     9108.622   -12212.727
     850.000     -613.049     4718.524    -9411.450     4516.835    -3454.751     8844.555   -11862.348
     860.000     -445.370     4574.836    -9001.515     4341.972    -3257.041     8500.960   -11397.338
     870.000     -285.441     4559.862    -9134.638     4410.911    -3283.057     8616.441   -11777.922
     880.000     -331.708     4806.814    -9308.383     4525.707    -3482.601     8933.482   -12060.237
     890.000     -413.286     4697.895    -9170.834     4528.829    -3405.932     8708.637   -11645.394
     900.000     -481.651     4526.927    -9050.322     4492.395    -3392.068     8555.634   -11497.050
     910.000     -430.991     4544.152    -8950.530     4541.638    -3553.203     8585.544   -11572.496
     920.000     -493.021     4604.291    -9132.040     4538.327    -3482.102     8633.196   -11611.698
     930.000     -441.177     4520.479    -9290.476     4540.876    -3356.532     8541.513   -11685.989
     940.000     -521.325     4548.206    -9003.198     4509.972    -3321.827     8521.916   -11267.439
     950.000     -278.813     4657.419    -9057.177     4597.995    -3430.278     8720.349   -11673.577
     960.000     -248.460     4734.225    -9013.322     4522.552    -3379.089     8721.578   -11608.751
     970.000     -388.622     4599.169    -9028.003     4482.470    -3384.315     8627.104   -11569.161
     980.000     -233.286     4435.470    -8829.282     4356.297    -3159.149     8258.056   -11221.434
     990.000     -194.169     4589.490    -9121.652     4455.533    -3185.603     8556.823   -11624.886
    1000.000     -347.006     4368.576    -8934.423     4506.151    -3231.568     8421.627   -11365.886
     Average     -418.310 
