____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [ kJ/mol ]
     700.000     -240.076     4775.077    -9383.873     4846.601    -3845.327     9364.710   -12732.156
     710.000     -395.313     5124.270    -9701.817     4904.107    -3919.270     9779.478   -12976.875
     720.000     -193.516     4941.240    -9528.248     4721.689    -3700.187     9371.059   -12743.049
     730.000     -344.758     5049.719    -9690.178     4755.336    -3764.300     9531.234   -12835.899
     740.000     -355.029     4874.676    -9723.037     4897.794    -3937.640     9471.583   -13004.762
     750.000     -284.076     5168.676    -9649.720     4800.726    -3837.008     9711.410   -12944.661
     760.000     -460.325     5119.383    -9769.203     4872.421    -3940.247     9730.348   -12987.670
     770.000     -307.547     5077.186    -9720.658     4658.235    -3863.889     9460.296   -13001.875
     780.000     -366.112     5105.023    -9665.315     4804.201    -3887.522     9645.819   -12923.319
     790.000     -436.284     4933.471    -9465.125     4821.221    -3902.779     9523.386   -12700.314
     800.000     -500.368     5086.793    -9587.580     4921.252    -4066.013     9661.483   -12806.663
     810.000     -317.229     5246.463    -9841.838     4704.187    -3802.066     9588.272   -12964.296
     820.000     -386.605     5098.443    -9488.577     4679.151    -3890.718     9482.927   -12698.023
     830.000     -532.753     4906.538    -9522.331     4655.119    -3798.568     9222.895   -12449.383
     840.000     -393.817     4577.611    -9439.335     4632.450    -3848.660     8885.615   -12569.732
     850.000     -415.033     4918.527    -9481.851     4662.145    -3813.212     9323.116   -12622.474
     860.000     -506.769     5103.468    -9590.333     4815.842    -3865.923     9644.483   -12674.660
     870.000     -414.902     4987.895    -9388.094     4723.938    -3927.251     9369.111   -12557.722
     880.000     -359.878     4884.073    -9380.283     4916.687    -3959.518     9535.552   -12714.714
     890.000     -473.998     4891.248    -9342.084     4863.049    -4018.824     9497.263   -12629.875
     900.000     -353.530     5033.814    -9317.980     4818.961    -3807.235     9580.457   -12499.366
     910.000     -340.304     5012.483    -9058.091     4580.955    -3717.695     9219.287   -12061.331
     920.000     -286.120     4847.067    -9265.549     4713.870    -3841.152     9262.207   -12521.852
     930.000     -272.006     4888.669    -9344.059     4768.666    -3847.057     9304.997   -12566.772
     940.000     -319.556     4783.579    -9231.468     4785.016    -3842.362     9179.511   -12365.191
     950.000     -384.231     4984.995    -9366.878     4730.265    -3911.244     9398.064   -12576.694
     960.000     -441.143     4884.533    -9485.604     4782.743    -3842.871     9317.101   -12537.158
     970.000     -428.482     4792.373    -9379.148     4732.121    -3935.475     9096.343   -12457.990
     980.000     -401.415     4861.104    -9287.744     4803.313    -3826.799     9250.612   -12299.325
     990.000     -319.540     4950.264    -9167.867     4667.484    -3764.967     9218.184   -12213.729
    1000.000     -299.019     4742.012    -9190.599     4596.193    -3698.665     9027.873   -12279.913
     Average     -371.927 
