____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [ kJ/mol ]
     700.000     -441.098     5070.516    -9714.650     3623.844    -2708.152     8301.729   -11589.073
     710.000     -228.813     5328.407    -9841.097     3559.377    -2601.346     8592.417   -11918.264
     720.000     -356.371     5212.712    -9849.417     3575.233    -2614.347     8374.452   -11693.901
     730.000     -437.737     5288.142    -9955.434     3576.862    -2593.598     8394.666   -11640.958
     740.000     -427.767     5240.019   -10122.752     3459.795    -2512.033     8301.757   -11808.962
     750.000     -389.542     5230.232   -10060.641     3509.350    -2515.989     8265.810   -11713.316
     760.000     -427.887     5154.667    -9762.484     3612.735    -2623.012     8287.356   -11477.563
     770.000     -257.927     5165.186    -9576.340     3473.024    -2563.301     8249.276   -11492.780
     780.000     -366.539     5103.690    -9637.085     3608.565    -2487.186     8315.195   -11360.673
     790.000     -331.009     5135.244    -9387.333     3515.077    -2459.641     8232.084   -11097.728
     800.000     -184.577     5254.198    -9703.491     3502.332    -2622.507     8312.327   -11697.217
     810.000     -261.687     5090.307    -9774.239     3544.446    -2537.251     8151.929   -11566.980
     820.000     -360.093     5026.381    -9523.309     3651.982    -2663.812     8213.521   -11362.186
     830.000     -196.587     5071.883    -9459.881     3583.033    -2434.830     8202.080   -11245.288
     840.000     -511.608     5022.424    -9429.051     3549.396    -2604.825     8177.531   -11127.979
     850.000     -193.919     5357.986    -9465.037     3487.472    -2386.751     8433.870   -11246.281
     860.000     -311.652     5501.767    -9736.397     3528.965    -2421.609     8534.429   -11350.051
     870.000     -343.267     5004.916    -9566.100     3399.529    -2305.261     7922.994   -11046.643
     880.000     -263.766     5243.708    -9601.085     3397.879    -2455.390     8252.573   -11403.694
     890.000     -397.093     4955.270    -9413.867     3634.530    -2489.500     8057.563   -10974.037
     900.000     -268.868     5001.142    -9434.055     3591.572    -2571.454     8085.863   -11229.791
     910.000     -240.214     5224.915    -9532.026     3554.586    -2508.224     8222.596   -11243.131
     920.000     -244.950     5274.574    -9615.020     3484.957    -2464.901     8351.754   -11427.194
     930.000     -190.736     5359.910    -9642.435     3646.340    -2508.473     8561.957   -11515.879
     940.000     -313.628     5291.658    -9665.888     3588.269    -2607.992     8448.327   -11528.651
     950.000     -471.417     5212.249    -9813.878     3538.884    -2689.335     8367.959   -11648.621
     960.000     -232.194     5406.149    -9901.091     3542.627    -2527.356     8491.377   -11738.854
     970.000     -299.565     5096.831    -9694.466     3492.136    -2717.676     8174.881   -11698.490
     980.000     -292.573     5257.998    -9668.518     3553.290    -2770.387     8415.421   -11750.466
     990.000     -352.365     5166.041    -9922.372     3725.465    -2829.314     8428.978   -11936.794
    1000.000     -241.736     5337.144    -9713.933     3649.591    -2682.039     8477.293   -11644.794
     Average     -317.329 
