____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [ kJ/mol ]
     700.000     -262.769     4617.338    -5564.524     4497.887    -3410.044     8288.590    -7885.164
     710.000     -156.065     4648.524    -5362.753     4544.659    -3254.213     8363.760    -7631.478
     720.000     -293.809     4680.797    -5601.625     4564.441    -3392.522     8369.040    -7824.140
     730.000     -233.171     4831.927    -5654.411     4517.128    -3280.030     8566.190    -7918.406
     740.000     -459.213     4733.976    -5722.188     4547.101    -3331.170     8424.694    -7737.763
     750.000     -295.447     4600.001    -5301.525     4463.750    -3246.899     8286.676    -7475.901
     760.000     -216.841     4833.729    -5567.245     4527.962    -3219.981     8658.086    -7866.779
     770.000     -274.956     4689.846    -5496.585     4438.591    -3218.580     8322.007    -7633.780
     780.000     -281.878     4563.792    -5508.186     4450.077    -3221.570     8309.501    -7743.511
     790.000     -359.734     4721.782    -5562.614     4492.311    -3256.953     8466.631    -7712.370
     800.000     -204.995     4647.692    -5381.368     4628.025    -3235.541     8506.893    -7643.089
     810.000     -116.318     4866.091    -5498.074     4547.448    -3332.937     8722.373    -8023.527
     820.000     -268.022     4806.162    -5469.180     4490.126    -3428.007     8516.715    -7849.593
     830.000     -143.073     4685.740    -5447.108     4658.281    -3462.936     8570.986    -7993.937
     840.000     -143.731     4718.184    -5499.156     4634.522    -3360.935     8668.934    -8032.587
     850.000     -237.234     4619.099    -5623.055     4683.434    -3550.221     8467.380    -8100.889
     860.000     -256.209     4578.240    -5482.333     4551.003    -3512.659     8312.267    -7921.806
     870.000     -340.584     4775.101    -5515.178     4575.536    -3519.680     8527.378    -7871.015
     880.000     -272.073     4833.955    -5609.783     4643.678    -3546.252     8630.443    -8036.771
     890.000     -306.060     4718.324    -5543.380     4550.182    -3405.418     8461.839    -7836.071
     900.000     -140.855     4459.161    -5359.366     4427.388    -3347.475     8137.698    -7817.136
     910.000     -284.291     4655.416    -5476.409     4682.987    -3577.255     8516.334    -7947.303
     920.000     -352.727     4672.990    -5648.233     4664.140    -3614.763     8514.631    -8087.771
     930.000     -264.772     4651.614    -5619.882     4777.027    -3531.612     8640.116    -8098.198
     940.000     -140.783     4794.140    -5588.801     4682.474    -3565.293     8686.679    -8223.377
     950.000     -203.289     4624.119    -5632.122     4585.883    -3466.294     8416.359    -8101.485
     960.000     -123.703     4347.682    -5320.518     4711.273    -3534.260     8223.185    -7895.305
     970.000     -345.557     4528.380    -5404.809     4646.521    -3619.754     8350.577    -7854.681
     980.000     -336.157     4609.057    -5255.726     4684.241    -3529.806     8427.324    -7583.400
     990.000     -247.879     4544.789    -5184.489     4693.218    -3537.615     8369.023    -7605.240
    1000.000     -294.407     4379.335    -5076.460     4694.509    -3554.263     8195.802    -7458.275
     Average     -253.439 
