____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [ kJ/mol ]
     700.000     -397.744     4908.761    -7195.990     4164.213    -2973.306     8588.398    -9286.978
     710.000     -389.323     5128.449    -7326.798     4286.497    -3061.532     8862.888    -9446.950
     720.000     -307.200     4761.557    -6926.542     4283.583    -2861.797     8537.958    -8973.957
     730.000     -202.517     5119.729    -7060.940     4264.522    -2868.845     8881.800    -9224.817
     740.000     -252.969     5132.553    -7316.889     4208.165    -2903.907     8901.311    -9528.419
     750.000     -177.054     5206.336    -7155.630     4248.318    -2962.662     9023.182    -9509.766
     760.000     -181.799     4877.359    -7108.309     4247.148    -2757.655     8721.837    -9281.495
     770.000     -143.519     4850.962    -7100.696     4124.306    -2869.857     8521.195    -9372.960
     780.000      -80.122     4831.384    -7216.345     4102.570    -2826.416     8537.664    -9566.349
     790.000     -218.227     4947.949    -7098.735     4173.622    -2812.173     8657.888    -9228.998
     800.000     -117.250     4898.986    -7099.793     4111.384    -2680.707     8666.710    -9319.590
     810.000     -172.262     4786.637    -6846.845     4105.674    -2694.891     8585.560    -9062.723
     820.000     -139.343     5024.546    -7026.305     4321.863    -2850.051     9015.446    -9406.049
     830.000     -119.453     4924.705    -6908.230     3957.244    -2719.021     8514.811    -9140.660
     840.000     -228.957     5128.796    -7303.038     4079.986    -2908.233     8876.038    -9649.570
     850.000     -202.152     4864.341    -6996.236     4113.406    -2825.139     8620.204    -9261.679
     860.000     -212.062     5028.900    -7173.901     4075.145    -2851.260     8781.556    -9490.611
     870.000     -177.368     4830.274    -7000.473     4139.998    -2748.359     8657.928    -9259.120
     880.000     -193.215     4646.799    -6868.802     4045.760    -2874.581     8361.072    -9218.680
     890.000     -189.676     4916.747    -7048.436     4135.161    -2871.060     8739.559    -9417.471
     900.000     -205.212     4828.742    -7071.530     4125.555    -2840.438     8657.972    -9410.430
     910.000     -206.772     4783.862    -7077.175     4203.273    -2910.351     8678.499    -9472.118
     920.000     -123.755     4925.798    -7391.245     4159.181    -2964.540     8751.248    -9898.300
     930.000      -87.302     4980.512    -7321.153     4150.104    -3023.772     8784.253    -9911.261
     940.000     -243.976     4939.261    -7318.499     4112.230    -2954.991     8717.087    -9695.109
     950.000      -85.146     5187.662    -7279.665     4143.987    -3066.725     8968.775    -9898.371
     960.000     -126.035     5071.729    -7519.534     4217.831    -3008.375     8935.983   -10048.298
     970.000     -139.669     5121.440    -7406.567     4254.636    -2966.167     9015.624    -9872.613
     980.000      -47.527     5182.433    -7449.792     4158.222    -2953.237     8997.987   -10012.835
     990.000     -170.413     5264.081    -7398.066     4137.825    -2974.566     8988.828    -9789.142
    1000.000     -118.562     5350.892    -7454.503     4179.187    -3033.412     9182.279   -10021.553
     Average     -182.470 
