____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [ kJ/mol ]
     700.000     -416.919     4920.750    -7097.578     3977.729    -2695.836     8399.473    -8877.488
     710.000     -321.779     5023.461    -7083.147     3912.498    -2637.411     8509.481    -8972.302
     720.000     -279.393     4901.854    -7254.434     3925.804    -2676.020     8410.629    -9234.031
     730.000     -382.807     5037.004    -7086.058     4045.529    -2699.782     8668.028    -8988.529
     740.000     -388.001     4835.430    -7011.053     3905.010    -2651.264     8304.343    -8838.219
     750.000     -293.446     4925.658    -7056.689     3893.262    -2690.460     8384.413    -9019.195
     760.000     -354.677     4785.464    -7024.842     3940.278    -2688.370     8299.143    -8931.935
     770.000     -139.542     5017.006    -7014.127     4023.268    -2706.721     8591.631    -9132.663
     780.000     -413.042     4947.981    -7259.937     3911.058    -2729.362     8390.235    -9107.454
     790.000     -193.493     4772.011    -7115.305     3950.141    -2642.035     8262.033    -9103.729
     800.000     -290.641     4871.081    -7035.736     4004.651    -2856.605     8371.637    -9097.605
     810.000     -365.405     4904.914    -6945.368     3997.291    -2938.221     8437.944    -9053.923
     820.000     -356.582     4750.799    -7124.962     3902.163    -2736.524     8207.319    -9059.261
     830.000     -281.152     4788.683    -7186.901     4062.061    -2832.635     8311.482    -9199.121
     840.000     -298.643     4660.916    -6952.527     3909.108    -2880.788     8049.830    -9014.477
     850.000     -197.894     5008.434    -7199.265     3922.412    -2665.741     8500.556    -9236.821
     860.000     -313.943     4903.427    -7320.316     3962.076    -2897.648     8385.844    -9424.363
     870.000     -279.329     4891.750    -7067.331     3854.528    -2603.129     8220.817    -8865.671
     880.000     -308.130     4946.425    -7171.577     3997.561    -2813.520     8472.416    -9205.396
     890.000     -235.664     4745.339    -7092.886     3820.903    -2580.066     8117.228    -8988.274
     900.000     -294.303     4805.816    -7030.964     3809.846    -2470.537     8184.564    -8776.100
     910.000     -343.857     4945.376    -7152.180     3873.168    -2625.880     8349.895    -8965.555
     920.000     -350.850     4941.137    -7216.136     3814.784    -2543.587     8258.757    -8911.709
     930.000     -494.773     4955.430    -7271.549     3897.639    -2768.812     8459.538    -9152.058
     940.000     -131.021     4829.749    -7199.538     3962.404    -2725.261     8372.690    -9374.314
     950.000     -482.534     4949.135    -7326.826     3901.408    -2935.263     8426.781    -9355.793
     960.000     -477.771     4764.819    -7070.722     3941.888    -2875.252     8236.973    -8998.469
     970.000     -247.478     4877.361    -7048.490     3866.508    -2780.538     8300.570    -9138.250
     980.000     -353.990     4792.931    -7106.709     3956.921    -2723.765     8381.510    -9108.142
     990.000     -320.953     5115.776    -7148.273     3883.333    -2773.892     8537.501    -9139.604
    1000.000     -196.343     5002.674    -7029.599     3977.356    -2729.812     8549.500    -9132.538
     Average     -316.269 
