____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [ kJ/mol ]
     700.000     -238.507     5013.198    -7225.046     5245.109    -3269.976     9890.988    -9889.196
     710.000     -344.618     5338.203    -7423.553     4992.729    -3086.054     9993.242    -9827.299
     720.000     -193.714     5548.481    -7618.340     4875.883    -2966.007     9936.408    -9902.678
     730.000     -375.739     5477.465    -7513.792     5035.225    -3102.457    10122.506    -9850.326
     740.000     -317.294     5444.032    -7587.806     4979.856    -3190.799    10016.392   -10053.815
     750.000     -329.439     5366.353    -7487.392     5125.898    -3094.436    10031.971    -9792.108
     760.000     -307.760     5285.868    -7456.330     4932.095    -3035.312     9729.487    -9695.405
     770.000     -359.570     5108.020    -7330.992     5036.559    -3050.724     9696.623    -9574.189
     780.000     -172.896     5234.948    -7500.374     5085.623    -3184.863     9870.108   -10061.877
     790.000     -185.209     5179.734    -7332.612     5036.988    -3253.304     9785.293    -9969.278
     800.000     -245.844     5042.344    -7204.886     5169.504    -3165.108     9814.825    -9727.127
     810.000     -298.450     5039.083    -7269.706     5129.066    -3086.617     9772.300    -9662.024
     820.000     -341.790     4974.437    -7211.489     5153.984    -3233.540     9692.496    -9667.314
     830.000     -182.713     4996.586    -7232.775     5161.966    -3219.366     9681.496    -9792.372
     840.000     -197.341     4985.838    -7351.752     5078.577    -3092.483     9697.004    -9879.484
     850.000     -174.523     5038.447    -7059.502     4996.198    -3100.130     9657.839    -9608.303
     860.000     -411.910     5074.378    -7009.414     5181.112    -3169.234     9837.380    -9348.627
     870.000     -258.178     4745.279    -6819.578     5176.018    -3249.013     9481.737    -9370.855
     880.000     -153.392     4742.760    -6684.909     5151.410    -3193.302     9444.740    -9275.388
     890.000     -369.870     4853.180    -6881.851     5068.687    -3241.481     9443.819    -9275.414
     900.000     -363.472     4717.814    -6684.770     5053.748    -3173.959     9276.341    -9000.035
     910.000     -279.396     4695.842    -6800.075     5112.590    -3154.619     9312.053    -9178.918
     920.000     -398.715     4819.638    -6859.698     5131.620    -3192.290     9451.668    -9153.682
     930.000     -275.513     4806.596    -6718.370     5068.041    -3288.172     9380.544    -9236.937
     940.000     -243.587     4659.572    -6542.796     5201.704    -3223.767     9361.732    -9023.433
     950.000     -328.482     4369.473    -6562.317     5115.814    -3230.090     9076.086    -9054.723
     960.000     -303.242     4634.020    -6616.185     4983.145    -3049.831     9181.375    -8926.984
     970.000     -178.746     4678.311    -6701.413     4962.124    -2958.257     9236.210    -9076.699
     980.000     -313.776     4449.787    -6693.915     5015.737    -3209.815     9043.367    -9167.797
     990.000     -286.061     4535.194    -6661.644     5056.873    -3171.913     9212.053    -9167.482
    1000.000     -276.035     4643.917    -6495.673     4907.883    -3111.287     9167.981    -8947.106
     Average     -280.832 
