____Time[ps]__BindEnergy=  EpotRecept+ EsolvRecept+  EpotLigand+ EsolvLigand- EpotComplex- EsolvComplex [ kJ/mol ]
     700.000     -388.801     5074.014    -7324.824     5395.718    -3119.425    10018.889    -9604.605
     710.000     -284.222     4931.432    -7126.878     5130.530    -2943.738     9631.232    -9355.664
     720.000     -294.783     5234.071    -7194.496     5264.006    -3052.613    10049.954    -9504.203
     730.000     -306.550     4958.112    -7125.697     5168.407    -2987.172     9629.738    -9309.538
     740.000     -196.552     4755.907    -6896.228     5126.473    -2910.226     9330.402    -9057.924
     750.000     -451.816     5113.853    -7312.857     5064.301    -2937.993     9555.447    -9176.327
     760.000     -348.632     5026.982    -7188.883     5149.115    -2917.423     9513.968    -9095.544
     770.000     -218.507     5262.661    -7245.673     5049.683    -2782.648     9744.369    -9241.839
     780.000     -227.025     5202.698    -7220.483     5119.534    -2818.009     9780.782    -9270.017
     790.000     -341.868     5091.010    -7041.593     5098.258    -2838.244     9599.057    -8947.757
     800.000     -333.655     4914.503    -7155.063     5200.524    -2828.734     9513.004    -9048.119
     810.000     -276.107     5085.442    -7151.384     5162.493    -2982.659     9717.619    -9327.620
     820.000     -320.374     4759.723    -7162.434     5343.586    -2985.755     9599.272    -9323.777
     830.000     -282.892     5000.976    -7179.346     5269.513    -2970.709     9832.524    -9429.197
     840.000     -271.583     4874.279    -7173.897     5254.650    -2934.783     9666.023    -9374.190
     850.000     -244.384     4639.825    -6925.267     5127.666    -2894.477     9267.131    -9075.000
     860.000     -139.679     4900.478    -6895.804     5260.840    -2919.558     9677.573    -9191.939
     870.000     -217.649     4809.829    -7060.500     5256.634    -2919.214     9539.044    -9234.646
     880.000     -297.212     4900.659    -7094.046     5166.512    -2994.621     9549.662    -9273.946
     890.000     -333.107     5069.127    -7104.392     5211.871    -2880.957     9818.079    -9189.324
     900.000     -277.701     5008.019    -6987.664     5247.010    -3029.876     9729.986    -9214.797
     910.000     -203.969     4968.994    -6991.089     5102.489    -2920.879     9511.735    -9148.252
     920.000     -338.483     4872.683    -7009.663     5313.203    -2881.511     9672.133    -9038.937
     930.000     -251.120     4990.017    -7160.999     5181.688    -2870.363     9629.970    -9238.506
     940.000     -254.408     4818.939    -7069.706     5183.670    -2854.665     9521.769    -9189.124
     950.000     -362.685     5032.626    -7118.080     5303.063    -2971.082     9839.749    -9230.536
     960.000     -170.867     4764.920    -7066.959     5363.485    -2893.683     9602.709    -9264.080
     970.000     -257.082     5087.224    -7085.944     5180.626    -2983.054     9754.287    -9298.355
     980.000     -293.360     5053.466    -7071.961     5114.058    -2903.282     9637.348    -9151.708
     990.000     -288.185     4854.681    -7075.619     5244.916    -2997.448     9572.086    -9257.372
    1000.000     -337.870     4969.317    -7184.508     5107.924    -3014.793     9575.019    -9359.208
     Average     -284.230 
